product_id,reordered_0,reordered_1,frequency,ordered_first,ordered_last,clusters_5,clusters_8,aisle_id,department_id,department,aisle
355,34,16.0,50.0,2.0,1.0,0,2,117,19,snacks,nuts seeds dried fruit
356,9,19.0,28.0,3.0,0.0,3,5,79,1,frozen,frozen pizza
357,6,0.0,6.0,0.0,0.0,4,3,97,13,pantry,baking supplies decor
358,217,121.0,338.0,20.0,24.0,2,1,119,1,frozen,frozen dessert
359,116,80.0,196.0,21.0,10.0,0,1,96,20,deli,lunch meat
360,93,127.0,220.0,11.0,11.0,0,1,129,1,frozen,frozen appetizers sides
361,39,0.0,39.0,2.0,5.0,4,7,11,11,personal care,cold flu allergy
362,22,8.0,30.0,0.0,1.0,1,6,105,13,pantry,doughs gelatins bake mixes
363,50,14.0,64.0,8.0,2.0,0,2,78,19,snacks,crackers
364,45,30.0,75.0,10.0,7.0,0,2,123,4,produce,packaged vegetables fruits
365,3379,4746.0,8125.0,449.0,295.0,2,4,121,14,breakfast,cereal
366,64,14.0,78.0,6.0,2.0,0,2,47,11,personal care,vitamins supplements
367,90,50.0,140.0,6.0,5.0,0,1,47,11,personal care,vitamins supplements
368,50,11.0,61.0,5.0,5.0,0,2,75,17,household,laundry
369,4,0.0,4.0,0.0,0.0,4,3,30,6,international,latino foods
370,5,0.0,5.0,0.0,1.0,4,3,3,19,snacks,energy granola bars
371,9,0.0,9.0,0.0,2.0,4,3,77,7,beverages,soft drinks
372,44,9.0,53.0,7.0,4.0,0,2,22,11,personal care,hair care
373,73,57.0,130.0,6.0,8.0,0,1,116,1,frozen,frozen produce
374,6,11.0,17.0,0.0,1.0,1,6,96,20,deli,lunch meat
375,78,30.0,108.0,4.0,7.0,0,1,131,9,dry goods pasta,dry pasta
376,30,9.0,39.0,4.0,1.0,0,2,127,11,personal care,body lotions soap
377,76,221.0,297.0,20.0,9.0,0,1,40,8,pets,dog food care
378,252,171.0,423.0,35.0,28.0,2,1,74,17,household,dish detergents
379,5,1.0,6.0,2.0,0.0,3,5,27,5,alcohol,beers coolers
380,59,27.0,86.0,7.0,1.0,0,2,123,4,produce,packaged vegetables fruits
381,20,14.0,34.0,5.0,1.0,0,2,52,1,frozen,frozen breakfast
382,29,38.0,67.0,6.0,4.0,0,2,45,19,snacks,candy chocolate
383,88,76.0,164.0,13.0,13.0,0,1,34,1,frozen,frozen meat seafood
384,4,1.0,5.0,1.0,0.0,3,5,22,11,personal care,hair care
385,43,38.0,81.0,7.0,4.0,0,2,90,7,beverages,cocoa drink mixes
386,62,53.0,115.0,8.0,7.0,0,1,40,8,pets,dog food care
387,54,48.0,102.0,3.0,4.0,0,1,3,19,snacks,energy granola bars
388,317,85.0,402.0,26.0,14.0,2,1,4,9,dry goods pasta,instant foods
389,788,994.0,1782.0,118.0,95.0,2,4,123,4,produce,packaged vegetables fruits
390,8,2.0,10.0,0.0,0.0,1,0,47,11,personal care,vitamins supplements
391,72,22.0,94.0,4.0,3.0,0,1,83,4,produce,fresh vegetables
392,37,26.0,63.0,2.0,7.0,0,2,89,13,pantry,salad dressing toppings
393,18,8.0,26.0,2.0,1.0,0,2,80,11,personal care,deodorants
394,31,0.0,31.0,4.0,2.0,4,7,127,11,personal care,body lotions soap
395,30,1.0,31.0,1.0,2.0,0,2,17,13,pantry,baking ingredients
396,17,19.0,36.0,1.0,2.0,0,2,37,1,frozen,ice cream ice
397,3100,1422.0,4522.0,312.0,188.0,2,4,17,13,pantry,baking ingredients
398,16,3.0,19.0,0.0,2.0,1,6,45,19,snacks,candy chocolate
399,11,14.0,25.0,0.0,2.0,1,6,31,7,beverages,refrigerated
400,40,61.0,101.0,7.0,5.0,0,2,120,16,dairy eggs,yogurt
401,245,101.0,346.0,20.0,22.0,2,1,20,11,personal care,oral hygiene
402,38,26.0,64.0,3.0,6.0,0,2,34,1,frozen,frozen meat seafood
403,202,218.0,420.0,37.0,16.0,2,1,96,20,deli,lunch meat
404,45,10.0,55.0,3.0,1.0,0,2,19,13,pantry,oils vinegars
405,585,729.0,1314.0,70.0,42.0,2,4,81,15,canned goods,canned jarred vegetables
406,22,40.0,62.0,2.0,5.0,0,2,3,19,snacks,energy granola bars
407,10,4.0,14.0,0.0,0.0,1,0,109,11,personal care,skin care
408,17,3.0,20.0,1.0,1.0,0,2,47,11,personal care,vitamins supplements
409,8,0.0,8.0,0.0,0.0,4,3,45,19,snacks,candy chocolate
410,11,0.0,11.0,1.0,0.0,4,7,94,7,beverages,tea
411,14,2.0,16.0,1.0,1.0,0,2,126,11,personal care,feminine care
412,9,1.0,10.0,0.0,1.0,1,6,22,11,personal care,hair care
413,5,2.0,7.0,1.0,0.0,3,5,11,11,personal care,cold flu allergy
414,5,12.0,17.0,1.0,0.0,3,5,79,1,frozen,frozen pizza
415,57,114.0,171.0,5.0,3.0,0,1,111,17,household,plates bowls cups flatware
416,19,14.0,33.0,4.0,2.0,0,2,75,17,household,laundry
417,3,1.0,4.0,0.0,0.0,1,0,100,21,missing,missing
418,140,60.0,200.0,20.0,6.0,0,1,131,9,dry goods pasta,dry pasta
419,94,131.0,225.0,16.0,11.0,0,1,120,16,dairy eggs,yogurt
420,6,11.0,17.0,1.0,0.0,3,5,26,7,beverages,coffee
421,362,191.0,553.0,28.0,25.0,2,1,21,16,dairy eggs,packaged cheese
422,17,6.0,23.0,3.0,1.0,0,2,107,19,snacks,chips pretzels
423,4,2.0,6.0,0.0,0.0,1,0,89,13,pantry,salad dressing toppings
424,1884,981.0,2865.0,287.0,117.0,2,4,131,9,dry goods pasta,dry pasta
425,6,9.0,15.0,0.0,0.0,1,0,33,6,international,kosher foods
426,22,40.0,62.0,8.0,1.0,0,2,92,18,babies,baby food formula
427,168,64.0,232.0,7.0,6.0,0,1,5,13,pantry,marinades meat preparation
428,145,88.0,233.0,20.0,18.0,2,1,111,17,household,plates bowls cups flatware
429,1681,928.0,2609.0,217.0,138.0,2,4,59,15,canned goods,canned meals beans
430,7,2.0,9.0,0.0,0.0,1,0,27,5,alcohol,beers coolers
431,10,5.0,15.0,1.0,1.0,0,2,37,1,frozen,ice cream ice
432,8693,23519.0,32212.0,2126.0,1277.0,2,4,91,16,dairy eggs,soy lactosefree
433,26,18.0,44.0,0.0,3.0,1,6,107,19,snacks,chips pretzels
434,26,13.0,39.0,1.0,4.0,0,2,75,17,household,laundry
435,43,36.0,79.0,4.0,3.0,0,2,50,19,snacks,fruit vegetable snacks
436,2722,2322.0,5044.0,374.0,213.0,2,4,116,1,frozen,frozen produce
437,4,4.0,8.0,0.0,0.0,1,0,100,21,missing,missing
438,5,5.0,10.0,0.0,0.0,1,0,48,14,breakfast,breakfast bars pastries
439,7,4.0,11.0,1.0,1.0,0,2,50,19,snacks,fruit vegetable snacks
440,4,0.0,4.0,0.0,0.0,4,3,100,21,missing,missing
441,3,0.0,3.0,0.0,1.0,4,3,25,11,personal care,soap
442,21,51.0,72.0,3.0,0.0,3,5,41,8,pets,cat food care
443,206,164.0,370.0,16.0,17.0,2,1,75,17,household,laundry
444,42,66.0,108.0,7.0,7.0,0,1,112,3,bakery,bread
445,173,271.0,444.0,29.0,17.0,2,1,3,19,snacks,energy granola bars
446,117,352.0,469.0,19.0,17.0,2,1,120,16,dairy eggs,yogurt
447,25,5.0,30.0,3.0,3.0,0,2,94,7,beverages,tea
448,6,4.0,10.0,0.0,2.0,1,6,59,15,canned goods,canned meals beans
449,724,874.0,1598.0,125.0,71.0,2,4,61,19,snacks,cookies cakes
450,3,0.0,3.0,0.0,0.0,4,3,4,9,dry goods pasta,instant foods
451,7,2.0,9.0,1.0,0.0,3,5,88,13,pantry,spreads
452,11,0.0,11.0,2.0,0.0,4,7,94,7,beverages,tea
453,20,32.0,52.0,2.0,2.0,0,2,13,20,deli,prepared meals
454,16,0.0,16.0,3.0,0.0,4,7,51,13,pantry,preserved dips spreads
455,580,313.0,893.0,54.0,40.0,2,4,133,11,personal care,muscles joints pain relief
456,182,93.0,275.0,22.0,9.0,2,1,77,7,beverages,soft drinks
457,312,379.0,691.0,39.0,30.0,2,1,48,14,breakfast,breakfast bars pastries
458,14,3.0,17.0,4.0,1.0,0,2,20,11,personal care,oral hygiene
459,1010,1864.0,2874.0,206.0,109.0,2,4,120,16,dairy eggs,yogurt
460,3,0.0,3.0,2.0,0.0,4,7,94,7,beverages,tea
461,7,0.0,7.0,1.0,0.0,4,7,11,11,personal care,cold flu allergy
462,37,9.0,46.0,3.0,1.0,0,2,70,11,personal care,digestion
463,29,4.0,33.0,0.0,1.0,1,6,104,13,pantry,spices seasonings
464,4,1.0,5.0,0.0,0.0,1,0,90,7,beverages,cocoa drink mixes
465,30,52.0,82.0,8.0,2.0,0,2,50,19,snacks,fruit vegetable snacks
466,61,45.0,106.0,12.0,5.0,0,1,69,15,canned goods,soup broth bouillon
467,60,39.0,99.0,5.0,8.0,0,1,69,15,canned goods,soup broth bouillon
468,76,75.0,151.0,8.0,10.0,0,1,83,4,produce,fresh vegetables
469,73,37.0,110.0,6.0,14.0,0,1,53,16,dairy eggs,cream
470,80,73.0,153.0,21.0,3.0,0,1,27,5,alcohol,beers coolers
471,63,80.0,143.0,11.0,5.0,0,1,94,7,beverages,tea
472,20,5.0,25.0,1.0,2.0,0,2,100,21,missing,missing
473,5,0.0,5.0,0.0,2.0,4,3,10,17,household,kitchen supplies
474,9,0.0,9.0,0.0,1.0,4,3,25,11,personal care,soap
475,5,2.0,7.0,0.0,1.0,1,6,124,5,alcohol,spirits
476,10,3.0,13.0,2.0,1.0,0,2,95,15,canned goods,canned meat seafood
477,15,14.0,29.0,4.0,3.0,0,2,21,16,dairy eggs,packaged cheese
478,70,32.0,102.0,2.0,1.0,0,2,110,13,pantry,pickled goods olives
479,12,13.0,25.0,2.0,1.0,0,2,28,5,alcohol,red wines
480,503,357.0,860.0,63.0,23.0,2,4,37,1,frozen,ice cream ice
481,2646,479.0,3125.0,245.0,105.0,2,4,104,13,pantry,spices seasonings
482,17,12.0,29.0,3.0,1.0,0,2,73,11,personal care,facial care
483,47,28.0,75.0,1.0,3.0,0,2,94,7,beverages,tea
484,41,54.0,95.0,3.0,1.0,0,2,120,16,dairy eggs,yogurt
485,11,11.0,22.0,2.0,0.0,3,5,40,8,pets,dog food care
486,806,1000.0,1806.0,135.0,77.0,2,4,120,16,dairy eggs,yogurt
487,13,0.0,13.0,0.0,0.0,4,3,10,17,household,kitchen supplies
488,34,74.0,108.0,9.0,3.0,0,2,31,7,beverages,refrigerated
489,22,9.0,31.0,4.0,1.0,0,2,58,1,frozen,frozen breads doughs
490,11,1.0,12.0,1.0,0.0,3,5,45,19,snacks,candy chocolate
491,13,3.0,16.0,0.0,5.0,1,6,100,21,missing,missing
492,4,17.0,21.0,2.0,1.0,0,2,63,9,dry goods pasta,grains rice dried goods
493,141,212.0,353.0,17.0,11.0,2,1,92,18,babies,baby food formula
494,2,1.0,3.0,0.0,0.0,1,0,83,4,produce,fresh vegetables
495,362,115.0,477.0,57.0,27.0,2,1,17,13,pantry,baking ingredients
496,24,15.0,39.0,5.0,2.0,0,2,111,17,household,plates bowls cups flatware
497,3,1.0,4.0,0.0,0.0,1,0,37,1,frozen,ice cream ice
498,162,57.0,219.0,10.0,18.0,2,1,22,11,personal care,hair care
499,19,6.0,25.0,0.0,1.0,1,6,133,11,personal care,muscles joints pain relief
500,1540,336.0,1876.0,156.0,106.0,2,4,114,17,household,cleaning products
501,13,28.0,41.0,2.0,1.0,0,2,41,8,pets,cat food care
502,214,315.0,529.0,39.0,18.0,2,1,37,1,frozen,ice cream ice
503,46,26.0,72.0,5.0,4.0,0,2,68,10,bulk,bulk grains rice dried goods
504,4,0.0,4.0,0.0,0.0,4,3,4,9,dry goods pasta,instant foods
505,22,20.0,42.0,3.0,3.0,0,2,21,16,dairy eggs,packaged cheese
506,34,8.0,42.0,4.0,4.0,0,2,6,2,other,other
507,55,24.0,79.0,4.0,1.0,0,2,72,13,pantry,condiments
508,69,93.0,162.0,7.0,4.0,0,1,50,19,snacks,fruit vegetable snacks
509,37,15.0,52.0,5.0,1.0,0,2,92,18,babies,baby food formula
510,7,1.0,8.0,0.0,0.0,1,0,121,14,breakfast,cereal
511,5,1.0,6.0,0.0,1.0,1,6,47,11,personal care,vitamins supplements
512,98,201.0,299.0,17.0,10.0,2,1,107,19,snacks,chips pretzels
513,181,38.0,219.0,17.0,12.0,2,1,17,13,pantry,baking ingredients
514,73,3.0,76.0,3.0,8.0,0,2,85,17,household,food storage
515,47,102.0,149.0,12.0,2.0,0,1,120,16,dairy eggs,yogurt
516,579,723.0,1302.0,100.0,73.0,2,4,21,16,dairy eggs,packaged cheese
517,294,354.0,648.0,47.0,26.0,2,1,43,3,bakery,buns rolls
518,68,48.0,116.0,11.0,4.0,0,1,38,1,frozen,frozen meals
519,318,681.0,999.0,56.0,46.0,2,4,31,7,beverages,refrigerated
520,19,5.0,24.0,3.0,2.0,0,2,72,13,pantry,condiments
521,341,116.0,457.0,32.0,21.0,2,1,114,17,household,cleaning products
522,190,94.0,284.0,22.0,10.0,2,1,124,5,alcohol,spirits
523,62,12.0,74.0,10.0,2.0,0,2,22,11,personal care,hair care
524,24,25.0,49.0,0.0,4.0,1,6,92,18,babies,baby food formula
525,16,2.0,18.0,0.0,0.0,1,0,109,11,personal care,skin care
526,11,0.0,11.0,1.0,1.0,4,7,104,13,pantry,spices seasonings
527,45,14.0,59.0,3.0,7.0,0,2,73,11,personal care,facial care
528,17,18.0,35.0,2.0,5.0,0,2,41,8,pets,cat food care
529,28,3.0,31.0,1.0,3.0,0,2,73,11,personal care,facial care
530,59,126.0,185.0,11.0,8.0,0,1,77,7,beverages,soft drinks
531,55,67.0,122.0,8.0,2.0,0,1,40,8,pets,dog food care
532,6,11.0,17.0,0.0,0.0,1,0,107,19,snacks,chips pretzels
533,7,0.0,7.0,1.0,0.0,4,7,38,1,frozen,frozen meals
534,7,8.0,15.0,1.0,1.0,0,2,81,15,canned goods,canned jarred vegetables
535,125,35.0,160.0,9.0,8.0,0,1,6,2,other,other
536,164,191.0,355.0,18.0,21.0,2,1,52,1,frozen,frozen breakfast
537,34,31.0,65.0,4.0,3.0,0,2,110,13,pantry,pickled goods olives
538,3,1.0,4.0,0.0,0.0,1,0,85,17,household,food storage
539,83,49.0,132.0,5.0,6.0,0,1,89,13,pantry,salad dressing toppings
540,7,2.0,9.0,3.0,0.0,3,5,38,1,frozen,frozen meals
541,177,47.0,224.0,14.0,10.0,2,1,74,17,household,dish detergents
542,10,3.0,13.0,1.0,1.0,0,2,22,11,personal care,hair care
543,10,18.0,28.0,2.0,1.0,0,2,107,19,snacks,chips pretzels
544,282,300.0,582.0,55.0,21.0,2,1,67,20,deli,fresh dips tapenades
545,25,1.0,26.0,2.0,0.0,3,5,21,16,dairy eggs,packaged cheese
546,1894,1147.0,3041.0,240.0,115.0,2,4,51,13,pantry,preserved dips spreads
547,18,3.0,21.0,0.0,0.0,1,0,109,11,personal care,skin care
548,48,51.0,99.0,5.0,1.0,0,2,66,6,international,asian foods
549,26,14.0,40.0,4.0,2.0,0,2,125,19,snacks,trail mix snack mix
550,22,17.0,39.0,5.0,0.0,3,5,57,14,breakfast,granola
551,12,24.0,36.0,4.0,0.0,3,5,62,5,alcohol,white wines
552,258,119.0,377.0,31.0,15.0,2,1,116,1,frozen,frozen produce
553,6,7.0,13.0,3.0,0.0,3,5,5,13,pantry,marinades meat preparation
554,359,981.0,1340.0,87.0,56.0,2,4,1,20,deli,prepared soups salads
555,17,6.0,23.0,2.0,1.0,0,2,114,17,household,cleaning products
556,4,1.0,5.0,0.0,0.0,1,0,100,21,missing,missing
557,191,155.0,346.0,47.0,22.0,2,1,24,4,produce,fresh fruits
558,40,20.0,60.0,5.0,2.0,0,2,88,13,pantry,spreads
559,22,6.0,28.0,0.0,0.0,1,0,61,19,snacks,cookies cakes
560,16,14.0,30.0,4.0,1.0,0,2,94,7,beverages,tea
561,4,2.0,6.0,1.0,0.0,3,5,15,12,meat seafood,packaged seafood
562,3,0.0,3.0,0.0,0.0,4,3,100,21,missing,missing
563,74,24.0,98.0,4.0,4.0,0,1,47,11,personal care,vitamins supplements
564,6,3.0,9.0,0.0,1.0,1,6,55,11,personal care,shave needs
565,38,10.0,48.0,6.0,2.0,0,2,130,14,breakfast,hot cereal pancake mixes
566,55,57.0,112.0,10.0,5.0,0,1,112,3,bakery,bread
567,37,28.0,65.0,3.0,4.0,0,2,28,5,alcohol,red wines
568,59,8.0,67.0,3.0,3.0,0,2,79,1,frozen,frozen pizza
569,12,2.0,14.0,1.0,0.0,3,5,61,19,snacks,cookies cakes
570,3,2.0,5.0,0.0,1.0,1,6,59,15,canned goods,canned meals beans
571,30,37.0,67.0,10.0,2.0,0,2,79,1,frozen,frozen pizza
572,23,1.0,24.0,2.0,0.0,3,5,22,11,personal care,hair care
573,9,4.0,13.0,0.0,1.0,1,6,87,17,household,more household
574,3,0.0,3.0,0.0,0.0,4,3,61,19,snacks,cookies cakes
575,142,52.0,194.0,13.0,1.0,0,1,72,13,pantry,condiments
576,92,14.0,106.0,7.0,2.0,0,1,61,19,snacks,cookies cakes
577,123,23.0,146.0,10.0,5.0,0,1,11,11,personal care,cold flu allergy
578,147,14.0,161.0,10.0,6.0,0,1,10,17,household,kitchen supplies
579,12,5.0,17.0,1.0,0.0,3,5,75,17,household,laundry
580,12,3.0,15.0,2.0,1.0,0,2,28,5,alcohol,red wines
581,3325,3718.0,7043.0,375.0,308.0,2,4,83,4,produce,fresh vegetables
582,49,38.0,87.0,13.0,3.0,0,2,119,1,frozen,frozen dessert
583,12,2.0,14.0,1.0,0.0,3,5,101,17,household,air fresheners candles
584,70,118.0,188.0,9.0,4.0,0,1,120,16,dairy eggs,yogurt
585,6,5.0,11.0,1.0,2.0,0,2,78,19,snacks,crackers
586,41,21.0,62.0,3.0,0.0,3,5,25,11,personal care,soap
587,34,4.0,38.0,2.0,2.0,0,2,101,17,household,air fresheners candles
588,589,806.0,1395.0,97.0,83.0,2,4,121,14,breakfast,cereal
589,25,61.0,86.0,3.0,5.0,0,2,51,13,pantry,preserved dips spreads
590,29,23.0,52.0,8.0,1.0,0,2,117,19,snacks,nuts seeds dried fruit
591,30,29.0,59.0,4.0,4.0,0,2,37,1,frozen,ice cream ice
592,20,33.0,53.0,4.0,4.0,0,2,4,9,dry goods pasta,instant foods
593,135,78.0,213.0,9.0,9.0,0,1,131,9,dry goods pasta,dry pasta
594,399,437.0,836.0,46.0,19.0,2,4,3,19,snacks,energy granola bars
595,18,56.0,74.0,4.0,3.0,0,2,128,3,bakery,tortillas flat bread
596,6,2.0,8.0,0.0,0.0,1,0,47,11,personal care,vitamins supplements
597,18,26.0,44.0,3.0,0.0,3,5,41,8,pets,cat food care
598,74,41.0,115.0,8.0,2.0,0,1,28,5,alcohol,red wines
599,7,2.0,9.0,0.0,0.0,1,0,114,17,household,cleaning products
600,51,55.0,106.0,5.0,6.0,0,1,104,13,pantry,spices seasonings
601,64,15.0,79.0,2.0,0.0,3,5,123,4,produce,packaged vegetables fruits
602,20,11.0,31.0,1.0,7.0,0,2,52,1,frozen,frozen breakfast
603,36,1.0,37.0,2.0,3.0,0,2,11,11,personal care,cold flu allergy
604,84,30.0,114.0,11.0,4.0,0,1,10,17,household,kitchen supplies
605,2305,2105.0,4410.0,262.0,152.0,2,4,75,17,household,laundry
606,82,35.0,117.0,5.0,5.0,0,1,37,1,frozen,ice cream ice
607,42,18.0,60.0,7.0,3.0,0,2,88,13,pantry,spreads
608,12,12.0,24.0,2.0,1.0,0,2,115,7,beverages,water seltzer sparkling water
609,6,3.0,9.0,0.0,0.0,1,0,17,13,pantry,baking ingredients
610,16,13.0,29.0,2.0,2.0,0,2,38,1,frozen,frozen meals
611,836,1402.0,2238.0,120.0,91.0,2,4,96,20,deli,lunch meat
612,47,27.0,74.0,2.0,4.0,0,2,63,9,dry goods pasta,grains rice dried goods
613,54,19.0,73.0,3.0,4.0,0,2,126,11,personal care,feminine care
614,93,52.0,145.0,3.0,18.0,0,1,100,21,missing,missing
615,119,133.0,252.0,30.0,6.0,2,1,107,19,snacks,chips pretzels
616,81,50.0,131.0,15.0,5.0,0,1,14,20,deli,tofu meat alternatives
617,200,222.0,422.0,14.0,13.0,2,1,21,16,dairy eggs,packaged cheese
618,4,1.0,5.0,0.0,1.0,1,6,98,7,beverages,juice nectars
619,4,3.0,7.0,3.0,0.0,3,5,117,19,snacks,nuts seeds dried fruit
620,4,2.0,6.0,0.0,1.0,1,6,47,11,personal care,vitamins supplements
621,14,1.0,15.0,4.0,2.0,0,2,69,15,canned goods,soup broth bouillon
622,44,53.0,97.0,9.0,6.0,0,1,61,19,snacks,cookies cakes
623,15,13.0,28.0,1.0,1.0,0,2,45,19,snacks,candy chocolate
624,25,6.0,31.0,0.0,5.0,1,6,100,21,missing,missing
625,464,419.0,883.0,79.0,52.0,2,4,34,1,frozen,frozen meat seafood
626,308,381.0,689.0,35.0,27.0,2,1,69,15,canned goods,soup broth bouillon
627,12,6.0,18.0,3.0,2.0,0,2,61,19,snacks,cookies cakes
628,11,3.0,14.0,1.0,1.0,0,2,98,7,beverages,juice nectars
629,30,25.0,55.0,2.0,1.0,0,2,70,11,personal care,digestion
630,267,236.0,503.0,33.0,19.0,2,1,45,19,snacks,candy chocolate
631,61,88.0,149.0,9.0,2.0,0,1,107,19,snacks,chips pretzels
632,39,12.0,51.0,7.0,2.0,0,2,55,11,personal care,shave needs
633,207,173.0,380.0,22.0,23.0,2,1,91,16,dairy eggs,soy lactosefree
634,72,46.0,118.0,8.0,9.0,0,1,116,1,frozen,frozen produce
635,41,48.0,89.0,5.0,5.0,0,2,61,19,snacks,cookies cakes
636,28,3.0,31.0,2.0,2.0,0,2,88,13,pantry,spreads
637,62,22.0,84.0,19.0,2.0,0,1,121,14,breakfast,cereal
638,38,18.0,56.0,7.0,4.0,0,2,66,6,international,asian foods
639,9,1.0,10.0,0.0,1.0,1,6,98,7,beverages,juice nectars
640,257,164.0,421.0,42.0,19.0,2,1,9,9,dry goods pasta,pasta sauce
641,15,13.0,28.0,3.0,4.0,0,2,21,16,dairy eggs,packaged cheese
642,64,82.0,146.0,10.0,8.0,0,1,12,9,dry goods pasta,fresh pasta
643,31,22.0,53.0,2.0,4.0,0,2,30,6,international,latino foods
644,636,605.0,1241.0,89.0,42.0,2,4,69,15,canned goods,soup broth bouillon
645,91,59.0,150.0,6.0,3.0,0,1,47,11,personal care,vitamins supplements
646,19,23.0,42.0,3.0,1.0,0,2,98,7,beverages,juice nectars
647,6,3.0,9.0,0.0,2.0,1,6,53,16,dairy eggs,cream
648,492,273.0,765.0,52.0,41.0,2,4,131,9,dry goods pasta,dry pasta
649,474,804.0,1278.0,94.0,66.0,2,4,77,7,beverages,soft drinks
650,74,42.0,116.0,10.0,2.0,0,1,50,19,snacks,fruit vegetable snacks
651,6260,9361.0,15621.0,883.0,586.0,2,4,36,16,dairy eggs,butter
652,8,4.0,12.0,0.0,0.0,1,0,88,13,pantry,spreads
653,52,132.0,184.0,14.0,9.0,0,1,128,3,bakery,tortillas flat bread
654,9,6.0,15.0,2.0,0.0,3,5,126,11,personal care,feminine care
655,23,10.0,33.0,2.0,2.0,0,2,131,9,dry goods pasta,dry pasta
656,3,0.0,3.0,0.0,0.0,4,3,47,11,personal care,vitamins supplements
657,7,3.0,10.0,0.0,0.0,1,0,3,19,snacks,energy granola bars
658,9,35.0,44.0,3.0,1.0,0,2,61,19,snacks,cookies cakes
659,112,171.0,283.0,7.0,24.0,2,1,115,7,beverages,water seltzer sparkling water
660,8,7.0,15.0,3.0,1.0,0,2,128,3,bakery,tortillas flat bread
661,7,10.0,17.0,1.0,0.0,3,5,48,14,breakfast,breakfast bars pastries
662,17,8.0,25.0,3.0,0.0,3,5,74,17,household,dish detergents
663,545,365.0,910.0,55.0,74.0,2,4,67,20,deli,fresh dips tapenades
664,134,51.0,185.0,18.0,3.0,0,1,81,15,canned goods,canned jarred vegetables
665,10,3.0,13.0,2.0,2.0,0,2,15,12,meat seafood,packaged seafood
666,44,153.0,197.0,10.0,12.0,0,1,112,3,bakery,bread
667,40,12.0,52.0,1.0,1.0,0,2,75,17,household,laundry
668,45,84.0,129.0,6.0,6.0,0,1,41,8,pets,cat food care
669,209,200.0,409.0,23.0,23.0,2,1,38,1,frozen,frozen meals
670,13,19.0,32.0,3.0,1.0,0,2,91,16,dairy eggs,soy lactosefree
671,426,217.0,643.0,30.0,43.0,2,4,4,9,dry goods pasta,instant foods
672,4,0.0,4.0,0.0,1.0,4,3,37,1,frozen,ice cream ice
673,535,225.0,760.0,56.0,34.0,2,4,69,15,canned goods,soup broth bouillon
674,29,29.0,58.0,0.0,2.0,1,6,114,17,household,cleaning products
675,40,88.0,128.0,8.0,3.0,0,1,78,19,snacks,crackers
676,21,8.0,29.0,3.0,2.0,0,2,6,2,other,other
677,44,102.0,146.0,9.0,2.0,0,1,98,7,beverages,juice nectars
678,21,7.0,28.0,1.0,0.0,3,5,107,19,snacks,chips pretzels
679,22,20.0,42.0,2.0,2.0,0,2,54,17,household,paper goods
680,33,22.0,55.0,2.0,2.0,0,2,109,11,personal care,skin care
681,3,1.0,4.0,0.0,0.0,1,0,78,19,snacks,crackers
682,55,25.0,80.0,6.0,2.0,0,2,56,18,babies,diapers wipes
683,129,58.0,187.0,9.0,6.0,0,1,78,19,snacks,crackers
684,4,1.0,5.0,3.0,0.0,3,5,69,15,canned goods,soup broth bouillon
685,94,63.0,157.0,10.0,9.0,0,1,4,9,dry goods pasta,instant foods
686,13,1.0,14.0,0.0,1.0,1,6,22,11,personal care,hair care
687,6,1.0,7.0,0.0,0.0,1,0,67,20,deli,fresh dips tapenades
688,9,3.0,12.0,1.0,2.0,0,2,52,1,frozen,frozen breakfast
689,24,4.0,28.0,2.0,3.0,0,2,127,11,personal care,body lotions soap
690,18,10.0,28.0,2.0,1.0,0,2,100,21,missing,missing
691,1211,2053.0,3264.0,197.0,113.0,2,4,121,14,breakfast,cereal
692,62,35.0,97.0,3.0,7.0,0,1,122,12,meat seafood,meat counter
693,8,11.0,19.0,1.0,1.0,0,2,64,7,beverages,energy sports drinks
694,49,32.0,81.0,12.0,1.0,0,2,120,16,dairy eggs,yogurt
695,192,524.0,716.0,46.0,34.0,2,1,77,7,beverages,soft drinks
696,8,2.0,10.0,0.0,0.0,1,0,22,11,personal care,hair care
697,238,205.0,443.0,19.0,11.0,2,1,130,14,breakfast,hot cereal pancake mixes
698,17,4.0,21.0,2.0,2.0,0,2,25,11,personal care,soap
699,88,133.0,221.0,24.0,7.0,0,1,9,9,dry goods pasta,pasta sauce
700,4,25.0,29.0,0.0,1.0,1,6,26,7,beverages,coffee
701,3,0.0,3.0,0.0,0.0,4,3,3,19,snacks,energy granola bars
702,100,100.0,200.0,22.0,6.0,0,1,2,16,dairy eggs,specialty cheeses
703,386,448.0,834.0,75.0,30.0,2,4,59,15,canned goods,canned meals beans
704,10,2.0,12.0,3.0,2.0,0,2,80,11,personal care,deodorants
705,236,202.0,438.0,32.0,19.0,2,1,128,3,bakery,tortillas flat bread
706,11,1.0,12.0,0.0,0.0,1,0,114,17,household,cleaning products
707,10,6.0,16.0,2.0,1.0,0,2,20,11,personal care,oral hygiene
708,10,4.0,14.0,1.0,1.0,0,2,126,11,personal care,feminine care
709,14,17.0,31.0,1.0,2.0,0,2,45,19,snacks,candy chocolate
710,6,5.0,11.0,1.0,1.0,0,2,110,13,pantry,pickled goods olives
711,104,16.0,120.0,7.0,7.0,0,1,5,13,pantry,marinades meat preparation
712,364,637.0,1001.0,64.0,34.0,2,4,26,7,beverages,coffee
713,31,3.0,34.0,3.0,0.0,3,5,6,2,other,other
